object_id,object_type,task,fold,model,horizon_step,fit_start,fit_end,row_count,config_hash,state_hash,details
training_p7_standardizer,training_standardizer,24h_1h,,all,,2014-05-01T00:00:00,2015-01-11T11:00:00,6132,f7763399b2d800741178b21253e23a2e85b8706f6abe92ee5ef22496d4d3524c,dfb8f894e489262a13e17c37b6d8ddbac23729797b44748e5de9608d15f38aa4,"{""columns"": [""NO2"", ""CO"", ""O3"", ""SO2"", ""temperature"", ""pressure_hPa_fixed"", ""humidity_clean""], ""ddof"": 0, ""fit_split"": ""train"", ""task_config_hash"": ""0704cb5fbfdae439d11f3ca9d23613d13809fa505f01b02c8cade831770adac9""}"
training_scenario_thresholds,training_quantile_thresholds,24h_1h,,all,,2014-05-01T00:00:00,2015-01-11T11:00:00,6132,88f9c2d3ae4f589a82cabf22e44acca0d3fadb4dae3084cb7b303eccd0ca475b,cdfb99cf1c51a5e4986dfdac51702e7d73aed0abff83b7a8cdd801ab38dd44ac,"{""decline_change_quantile"": 0.1, ""fit_split"": ""train"", ""level_quantile"": 0.9, ""rise_change_quantile"": 0.9, ""task_config_hash"": ""0704cb5fbfdae439d11f3ca9d23613d13809fa505f01b02c8cade831770adac9""}"
model_fit:F00:seed2060,training_model_fit,24h_1h,,F00,,2014-05-02T00:00:00,2014-05-04T15:00:00,64,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,e7c5a03196a9630149d96dd43bcbec528a2196516ad2130e7cd2fa326d21b1b8,"{""checkpoint_sha256"": ""c75f3489a48addb0276ce895855f41dec558822b1b61e145fa85026eef9fa90e"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1"", ""patchtst_final_loaded_state_sha256"": ""c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1"", ""patchtst_initial_state_sha256"": ""950ff590321b23a23363c5a64812c5c9059cb918c00244f9d7ccda61befa80ae"", ""source_f00_checkpoint_patchtst_sha256"": """", ""weight_decay"": 0.0001}"
early_stopping:F00:seed2060,validation_early_stopping_selector,24h_1h,,F00,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,94b5792e2d16b295a3d0ebff61c2e8968d3cad6c1d93fe945549934677ee5988,"{""best_epoch"": 1, ""best_validation_loss"": 0.3478156626224518, ""minimum_improvement"": 1e-07, ""patience"": 1, ""validation_samples"": 48}"
model_fit:F10:seed2060,training_model_fit,24h_1h,,F10,,2014-05-02T00:00:00,2014-05-04T15:00:00,64,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,e0ffec246e6214751e3c219652059008930d3820be4efc4224968415e4ab300a,"{""checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1"", ""patchtst_final_loaded_state_sha256"": ""c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1"", ""patchtst_initial_state_sha256"": ""c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1"", ""source_f00_checkpoint_patchtst_sha256"": ""c089e289c36d0dd9447c3d866a8b23317847ce320ba2741be82d9f7ce4bcbfb1"", ""weight_decay"": 0.0001}"
early_stopping:F10:seed2060,validation_early_stopping_selector,24h_1h,,F10,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,081993435dbf835db113e4e5ab084fed54fdc0b72c1756010fb212d902e21978,"{""best_epoch"": 1, ""best_validation_loss"": 0.3481709063053131, ""minimum_improvement"": 1e-07, ""patience"": 1, ""validation_samples"": 48}"
model_fit:F01:seed2060,training_model_fit,24h_1h,,F01,,2014-05-02T00:00:00,2014-05-04T15:00:00,64,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,58670b90e1a0bf4ee610f2e2944dc47d7680a91cf8a38408e6c4a44f8884b68c,"{""base_checkpoint_sha256"": ""c75f3489a48addb0276ce895855f41dec558822b1b61e145fa85026eef9fa90e"", ""checkpoint_sha256"": ""36a1e348099669c492b7f8ca8b73c320a9a776b6a65e3b91813673fdc49d689b"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F01:seed2060,validation_early_stopping_selector,24h_1h,,F01,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,a7886fb9845e88d9b85f1020e009c8b66228f54e775d0ff2da81ce41a043d993,"{""base_checkpoint_sha256"": ""c75f3489a48addb0276ce895855f41dec558822b1b61e145fa85026eef9fa90e"", ""best_epoch"": 1, ""best_validation_loss"": 0.3478270471096039, ""patience"": 1, ""validation_samples"": 48}"
model_fit:F11:seed2060,training_model_fit,24h_1h,,F11,,2014-05-02T00:00:00,2014-05-04T15:00:00,64,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,260c301f6e8d8c3bdcc3242b7b1d784e0b3ede622ce8be59c3e38b90dcc090c2,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""checkpoint_sha256"": ""095a012f1a5b2a9c80bd5add27cef4e7b5b68da2e2d2a7bd62209947c9d5b811"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F11:seed2060,validation_early_stopping_selector,24h_1h,,F11,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,c59591809965547c91645db99871bcf5c81815d9d19461fe215a3dd4b3c021c3,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""best_epoch"": 1, ""best_validation_loss"": 0.34818243980407715, ""patience"": 1, ""validation_samples"": 48}"
model_fit:B1:seed2060,training_model_fit,24h_1h,,B1,,2014-05-02T00:00:00,2014-05-04T15:00:00,64,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,979007cc9dd853eaa0d0b3b3748c5cc3c594613c8e1f24e38b702c50d475e764,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""checkpoint_sha256"": ""eaaedf41b53380f7e819009e316d947fb7d6843d85756d28f3d031cd5553bf73"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B1:seed2060,validation_early_stopping_selector,24h_1h,,B1,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,9499fce9bbc2f70cd68c0fd77d0a1f273fcd097b099c7a14e27559bdb5600799,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""best_epoch"": 1, ""best_validation_loss"": 0.34818291664123535, ""patience"": 1, ""validation_samples"": 48}"
model_fit:B2:seed2060,training_model_fit,24h_1h,,B2,,2014-05-02T00:00:00,2014-05-04T15:00:00,64,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,4a53af2a7c3f72269557043a30345d8df658439f983356c1f6ce31f876d0b55f,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""checkpoint_sha256"": ""8dce53ad191afd6316e71e28b2730247bf08430187fa5ad1ed9a3718b0fa7bac"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B2:seed2060,validation_early_stopping_selector,24h_1h,,B2,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,f38c2d65cc10314af85fd6d982b9d6249f8feac870dd16ec690cc52ace778bb8,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""best_epoch"": 1, ""best_validation_loss"": 0.3481827676296234, ""patience"": 1, ""validation_samples"": 48}"
model_fit:B_flat:seed2060,training_model_fit,24h_1h,,B_flat,,2014-05-02T00:00:00,2014-05-04T15:00:00,64,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,32ee95139fc127d17c3be2aa682c75a6ee948d4a9931b76f9e600e826d6a87e8,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""checkpoint_sha256"": ""199db233583967927b89213acea091fc9784901996a064db90f59e2ad329521a"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B_flat:seed2060,validation_early_stopping_selector,24h_1h,,B_flat,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,f19eeb3aeb575f0234b4aaa1043679fa5f6aa5bbc49c8339c1d28bb710b9b9a8,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""best_epoch"": 1, ""best_validation_loss"": 0.3481796681880951, ""patience"": 1, ""validation_samples"": 48}"
model_fit:B3:seed2060,training_model_fit,24h_1h,,B3,,2014-05-02T00:00:00,2014-05-04T15:00:00,64,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,716a18cbe26b9826063b4c259ef8b7569dbe70593a0196bbd4519cf4ed028b09,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""checkpoint_sha256"": ""c80f6f591cd2556e80969b6e6822c8ed00dcc14ef30bc4366248da7714c144a6"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B3:seed2060,validation_early_stopping_selector,24h_1h,,B3,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,6a6171fe4ae85c58cade52053689434267d9d879a424aeba7e8e4896986eb774,171426da66650ba78328aafd219519cb80ea12a226cf1b42716c11faed76c4b8,"{""base_checkpoint_sha256"": ""058f16035b5428b4b0fd0dfdbeeec94462ca5237b95aebb7ec7a84810868a4e8"", ""best_epoch"": 1, ""best_validation_loss"": 0.3481815755367279, ""patience"": 1, ""validation_samples"": 48}"
