object_id,object_type,task,fold,model,horizon_step,fit_start,fit_end,row_count,config_hash,state_hash,details
training_p7_standardizer,training_standardizer,168h_6h,,all,,2014-05-01T00:00:00,2015-01-11T11:00:00,6132,82cbb71d4e1d7bb8aa472ba64fd09f78fa2da2a0b811fc37ef73de8f28b2130e,dfb8f894e489262a13e17c37b6d8ddbac23729797b44748e5de9608d15f38aa4,"{""columns"": [""NO2"", ""CO"", ""O3"", ""SO2"", ""temperature"", ""pressure_hPa_fixed"", ""humidity_clean""], ""ddof"": 0, ""fit_split"": ""train"", ""task_config_hash"": ""57ef8a9b69c7de2f764f17b9c8611009881e0acb475920c7cf9f7ae9cba591e1""}"
training_scenario_thresholds,training_quantile_thresholds,168h_6h,,all,,2014-05-01T00:00:00,2015-01-11T11:00:00,6132,1e1cdbacb3438b40ecbcc57b283add0d637cf6093d4673a67d372fd0d8b06061,cdfb99cf1c51a5e4986dfdac51702e7d73aed0abff83b7a8cdd801ab38dd44ac,"{""decline_change_quantile"": 0.1, ""fit_split"": ""train"", ""level_quantile"": 0.9, ""rise_change_quantile"": 0.9, ""task_config_hash"": ""57ef8a9b69c7de2f764f17b9c8611009881e0acb475920c7cf9f7ae9cba591e1""}"
model_fit:F00:seed2060,training_model_fit,168h_6h,,F00,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,5b674e2078fdf489b8319fece7e927f6298aab2b75f584d0ac2863da15fe8aa6,"{""checkpoint_sha256"": ""0d3a95017539916b8aaf6ea17fc0b259f4771af53ed0e10fdf485a14dfd2f661"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d"", ""patchtst_final_loaded_state_sha256"": ""69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d"", ""patchtst_initial_state_sha256"": ""53e5adb14f1640b2724a84a24964f7bc283c13ca894f69ddd1b123815b14cbc2"", ""source_f00_checkpoint_patchtst_sha256"": """", ""weight_decay"": 0.0001}"
early_stopping:F00:seed2060,validation_early_stopping_selector,168h_6h,,F00,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,d1d044cd615213ec68df52bcb428b9024f2e77165ae8d1c68107068b7415479c,"{""best_epoch"": 8, ""best_validation_loss"": 0.4779084026813507, ""minimum_improvement"": 1e-07, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F10:seed2060,training_model_fit,168h_6h,,F10,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,ed5388385c976c5ceb579f42a157d0e432857570a9dfefb22efde49f12f3c5e7,"{""checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d"", ""patchtst_final_loaded_state_sha256"": ""69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d"", ""patchtst_initial_state_sha256"": ""69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d"", ""source_f00_checkpoint_patchtst_sha256"": ""69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d"", ""weight_decay"": 0.0001}"
early_stopping:F10:seed2060,validation_early_stopping_selector,168h_6h,,F10,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,01adf0571f5c2e6697b5c94c27c2eb1da98bc9c97dbcaf27eb547eb44c451a83,"{""best_epoch"": 28, ""best_validation_loss"": 0.4684996008872986, ""minimum_improvement"": 1e-07, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F01:seed2060,training_model_fit,168h_6h,,F01,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,3d10af7d9082ec7e4877cd780d3080163af46c5680615a6967e3d4fbbdadc784,"{""base_checkpoint_sha256"": ""0d3a95017539916b8aaf6ea17fc0b259f4771af53ed0e10fdf485a14dfd2f661"", ""checkpoint_sha256"": ""dd5811e2c0281e0de5dcca8d6640e2161e0a37c7c00a6bd814c530ea297a191e"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F01:seed2060,validation_early_stopping_selector,168h_6h,,F01,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,9f4a6bf8c3d9377b8b4bd85d3a042263b711905aa69060d6586d7bd4f0a9397e,"{""base_checkpoint_sha256"": ""0d3a95017539916b8aaf6ea17fc0b259f4771af53ed0e10fdf485a14dfd2f661"", ""best_epoch"": 29, ""best_validation_loss"": 0.4718283414840698, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F11:seed2060,training_model_fit,168h_6h,,F11,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,89da86d2ddde1a1feea2cf14c52e35c63092c5b2f1bfe2117a41f2d224d43ab4,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""checkpoint_sha256"": ""665f4a275ef931926ae2095b644333394a53b84e818cc52e07a4cbe35358129a"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F11:seed2060,validation_early_stopping_selector,168h_6h,,F11,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,d31a01e7c1ca01c929f95b71eb660cd6987d13f653a268056fbfec7bb654e65b,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""best_epoch"": 30, ""best_validation_loss"": 0.46214526891708374, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B1:seed2060,training_model_fit,168h_6h,,B1,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,c179e5edd7736242057da33bbbedc7869c7cbbe8917cf08ecd6fe6ec9dc0f939,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""checkpoint_sha256"": ""2367a5a5cfe57c20bde71522d70a1d1595774c346c5fcfab5438f5256d4f0fa3"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B1:seed2060,validation_early_stopping_selector,168h_6h,,B1,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,7b6ce8f1e306c0f0ccd89b0e37901eda67da5ce2b59fcd0e9bc1c9ec4646f4a5,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""best_epoch"": 29, ""best_validation_loss"": 0.46280643343925476, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B2:seed2060,training_model_fit,168h_6h,,B2,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,3d5395453e0b9bb74d5134a6ec9ce1e27ae6f0164dfb536846f1c71612de15a5,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""checkpoint_sha256"": ""ba414621586ac81827f6b070a9c00e828ddba8d3b622eed0810ad17649cc9fcb"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B2:seed2060,validation_early_stopping_selector,168h_6h,,B2,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,4207c08a66c32b5fc0e4b073c44ec60d3edb569ec7bbf9a46163f120646f4cd6,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""best_epoch"": 30, ""best_validation_loss"": 0.46333423256874084, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B_flat:seed2060,training_model_fit,168h_6h,,B_flat,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,43bb4af9c91ee43a00e5ee9d79d6ab18ea55f74892493b8c75a664532f414f2e,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""checkpoint_sha256"": ""9f57e9545277d0c3165c1df555793c1fcaa760b8c02cf87d4f643cec082f45ca"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B_flat:seed2060,validation_early_stopping_selector,168h_6h,,B_flat,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,419bad1f0d0154904aa8df74d6990ae369c73d4d77ea3ac58f15c472fbff3298,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""best_epoch"": 30, ""best_validation_loss"": 0.46118471026420593, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B3:seed2060,training_model_fit,168h_6h,,B3,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,c23299726de5eaae2753fee76e2d04ee8f183f90a9418b679e9a2c844bc69f48,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""checkpoint_sha256"": ""f9249371cea2feafaf27cbbdadf085c2f9909b163a1128f6fe10b1f1c1a76f5b"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B3:seed2060,validation_early_stopping_selector,168h_6h,,B3,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,92439dc423b9bbd4cbe0cb1dbf7d2886914c19db363328a4dc50058b36a3a476,"{""base_checkpoint_sha256"": ""219a0a9a7da37b3987969c425a46791b0145c5c665088216cd0ecc1b1ca87679"", ""best_epoch"": 29, ""best_validation_loss"": 0.4649730622768402, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F00:seed2061,training_model_fit,168h_6h,,F00,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,b8d7a33a5a926e9759c48d97757fb8c1a47273c6c80a186c960aae39a14eca5b,"{""checkpoint_sha256"": ""f97b93941b33269ef28f6aa7df9643c47c2f229c4b1589a6929b71b77856091a"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26"", ""patchtst_final_loaded_state_sha256"": ""bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26"", ""patchtst_initial_state_sha256"": ""d9bfc4a94e1d003cd992436b21d0d09fe6b07002012adcdf9aff06452fd2637a"", ""source_f00_checkpoint_patchtst_sha256"": """", ""weight_decay"": 0.0001}"
early_stopping:F00:seed2061,validation_early_stopping_selector,168h_6h,,F00,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,4ff0a0f8da44090acf7405a2deadc1a75f384df1ce3b43e1161b50fcf305a3d5,"{""best_epoch"": 16, ""best_validation_loss"": 0.46766000986099243, ""minimum_improvement"": 1e-07, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F10:seed2061,training_model_fit,168h_6h,,F10,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,62c2d3e8436edf51b2d0f8428d74a96d967966b3db5546b89e92f9da12865393,"{""checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26"", ""patchtst_final_loaded_state_sha256"": ""bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26"", ""patchtst_initial_state_sha256"": ""bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26"", ""source_f00_checkpoint_patchtst_sha256"": ""bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26"", ""weight_decay"": 0.0001}"
early_stopping:F10:seed2061,validation_early_stopping_selector,168h_6h,,F10,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,0d55eb03fdaf3c3f1442ef1d122224b368ec74a3b5d463fb74c5d8f0a1b1be71,"{""best_epoch"": 14, ""best_validation_loss"": 0.45822954177856445, ""minimum_improvement"": 1e-07, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F01:seed2061,training_model_fit,168h_6h,,F01,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,ba08dc1ab325c85aceba1a3b97be9a21e1c44499b76320914c0bf5bce6f1bd7a,"{""base_checkpoint_sha256"": ""f97b93941b33269ef28f6aa7df9643c47c2f229c4b1589a6929b71b77856091a"", ""checkpoint_sha256"": ""e9a66e082786c5d4c2028078bc7417aaa38de1572a25d164d4a32e968489a9dc"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F01:seed2061,validation_early_stopping_selector,168h_6h,,F01,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,ec2f7a73d0d15da6dc8df5c71f0aeb7e9b18bb6386435176bbe53f26c6d8f32d,"{""base_checkpoint_sha256"": ""f97b93941b33269ef28f6aa7df9643c47c2f229c4b1589a6929b71b77856091a"", ""best_epoch"": 30, ""best_validation_loss"": 0.461582750082016, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F11:seed2061,training_model_fit,168h_6h,,F11,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,cbbc78dec1a25d414d505ab74ee24baab83f9292d3ab3b55dd5497b3662ca26a,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""checkpoint_sha256"": ""cfcaacb2545d886b7b6298ae9a36cd65313ab61a3f546b58183d98e773f4fad4"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F11:seed2061,validation_early_stopping_selector,168h_6h,,F11,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,2c6f1cd2811997398e1479602650e563edb5954a38bd007cfde944a4974adf84,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""best_epoch"": 30, ""best_validation_loss"": 0.454023540019989, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B1:seed2061,training_model_fit,168h_6h,,B1,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,7ee458bc5f6af1524c17a9bfb108f93e072794fbc3e39bad262cf32efc2d0897,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""checkpoint_sha256"": ""27172f9270f8f3cb972e565fb8f477ea7803a6c738e0ddda7c8ec0b3a9b0a9ef"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B1:seed2061,validation_early_stopping_selector,168h_6h,,B1,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,2bff35fc743bf7c9853ce78f486750fd6a9831191c49ada8a7737868104052a6,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""best_epoch"": 19, ""best_validation_loss"": 0.4548419117927551, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B2:seed2061,training_model_fit,168h_6h,,B2,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,ae32dc17188a7898606d5d8ab3eba827f46bbcfcdc3fe5240061993f55668e42,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""checkpoint_sha256"": ""223f1f872f590a287a2744a58096a5066da0d9799ade197b8598fcb0614a1587"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B2:seed2061,validation_early_stopping_selector,168h_6h,,B2,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,1a8aa0e4e8ae83d1e5bb4cf3a888cf009ed21eface644901903e28891527ed96,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""best_epoch"": 30, ""best_validation_loss"": 0.4532223641872406, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B_flat:seed2061,training_model_fit,168h_6h,,B_flat,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,6c75d1989d5f060b9ac4986f52e24da1eb5f56cb4e434d5378de3ee06f71fae1,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""checkpoint_sha256"": ""df260948a9db94580191e82196a74648834c2f9cb015ebf7bf3537fdf99690d8"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B_flat:seed2061,validation_early_stopping_selector,168h_6h,,B_flat,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,ce7a458ed06a4cb3ef44e95a8f3b4bdc065e2f796ea6a869716e1e32e3a472ba,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""best_epoch"": 10, ""best_validation_loss"": 0.4535830020904541, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B3:seed2061,training_model_fit,168h_6h,,B3,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,bbf3280915886317be01faedfc3c055075ab6c380f29266d66b26475471faca8,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""checkpoint_sha256"": ""1381ef5c995199be8ef6da140803d63d60b084004befaf46ea85aa17129f0b13"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B3:seed2061,validation_early_stopping_selector,168h_6h,,B3,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,eecc274c6f9e5b00b505671171176a825fc29107187f9ec374e05c28f5901c9c,"{""base_checkpoint_sha256"": ""17cbd59b645f989d4e660b947dfbf6b9820a7701bed278712bf602517e215b43"", ""best_epoch"": 30, ""best_validation_loss"": 0.45496973395347595, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F00:seed2062,training_model_fit,168h_6h,,F00,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,334c01a14216dbb675c1c3a3137cf17826ed301b4a5a63f56e08bcdc290b40fb,"{""checkpoint_sha256"": ""5e7a2ab596acc4a0b5dfef22cbffe1f39d35b92cd9ccd60fd400602d1a9b8793"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7"", ""patchtst_final_loaded_state_sha256"": ""ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7"", ""patchtst_initial_state_sha256"": ""019159bf0e8979a79f5e67d716d53e607cdff9ca529d5b64a900bd1f52884a51"", ""source_f00_checkpoint_patchtst_sha256"": """", ""weight_decay"": 0.0001}"
early_stopping:F00:seed2062,validation_early_stopping_selector,168h_6h,,F00,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,62368c3ea900bc6bcb50e25795809883df31caa78ccd3465094df8391cf86b74,"{""best_epoch"": 30, ""best_validation_loss"": 0.47685280442237854, ""minimum_improvement"": 1e-07, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F10:seed2062,training_model_fit,168h_6h,,F10,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,f6182b66ee6255b12469bbdfb5e06ca54406c70274fbefdd9f7a6d11b4a08c2d,"{""checkpoint_sha256"": ""7260e8bed20c1e28afc714c8cbafe7faf0172df5a4b913714fdc68da2a4f3b2f"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7"", ""patchtst_final_loaded_state_sha256"": ""ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7"", ""patchtst_initial_state_sha256"": ""ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7"", ""source_f00_checkpoint_patchtst_sha256"": ""ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7"", ""weight_decay"": 0.0001}"
early_stopping:F10:seed2062,validation_early_stopping_selector,168h_6h,,F10,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,fc40a6655e3e452c5f48dbed099d1562b6f25f04be233c5a195f83bef3fc5993,"{""best_epoch"": 30, ""best_validation_loss"": 0.46754881739616394, ""minimum_improvement"": 1e-07, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F01:seed2062,training_model_fit,168h_6h,,F01,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,c5eefb5c7adeec907fcc27a2b0180f6c44b8e59a67675fe25bdc936b9c054c57,"{""base_checkpoint_sha256"": ""5e7a2ab596acc4a0b5dfef22cbffe1f39d35b92cd9ccd60fd400602d1a9b8793"", ""checkpoint_sha256"": ""753f82308ed325ab750b364596e0a6ec07da2141b02c56e060df5d05602ab469"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F01:seed2062,validation_early_stopping_selector,168h_6h,,F01,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,b9d4e77ebd9efe006a1fba210a23d1a3306577997980a6c5ead193502a666639,"{""base_checkpoint_sha256"": ""5e7a2ab596acc4a0b5dfef22cbffe1f39d35b92cd9ccd60fd400602d1a9b8793"", ""best_epoch"": 29, ""best_validation_loss"": 0.47451478242874146, ""patience"": 6, ""validation_samples"": 871}"
model_fit:F11:seed2062,training_model_fit,168h_6h,,F11,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,338969f89bcf7cb7519099ce354e1bc97a18941185bf060a86817486ed1dbf0e,"{""base_checkpoint_sha256"": ""7260e8bed20c1e28afc714c8cbafe7faf0172df5a4b913714fdc68da2a4f3b2f"", ""checkpoint_sha256"": ""7322aebd0a7a9f5a0afd7c1b4142c18ebfd72db8e269010458d89d4e1178bef1"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F11:seed2062,validation_early_stopping_selector,168h_6h,,F11,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,d6d437c02e1f120910eee23c6458854d0bd6d92215d2ef9b03b33a5e8779b8fb,"{""base_checkpoint_sha256"": ""7260e8bed20c1e28afc714c8cbafe7faf0172df5a4b913714fdc68da2a4f3b2f"", ""best_epoch"": 30, ""best_validation_loss"": 0.4648250639438629, ""patience"": 6, ""validation_samples"": 871}"
model_fit:B1:seed2062,training_model_fit,168h_6h,,B1,,2014-05-08T00:00:00,2015-01-11T06:00:00,5959,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,3c010eadb6bde10bcd1e70c967a9eb7280235ab5dfb323b0c4d240fe3e13f4a4,"{""base_checkpoint_sha256"": ""7260e8bed20c1e28afc714c8cbafe7faf0172df5a4b913714fdc68da2a4f3b2f"", ""checkpoint_sha256"": ""b985e15826dd7b0adcda3d7bd1b0d392082c8b971ff68d54b35d3ec92c83b8c1"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B1:seed2062,validation_early_stopping_selector,168h_6h,,B1,,2015-01-11T12:00:00,2015-02-16T18:00:00,871,38524febb00fb4487f422fa7b2943e764175d9910f38cebc462df7dd5986309c,10998fc33a1986afbdbc8395c749ecea437f42719b66606da05903c8ff319258,"{""base_checkpoint_sha256"": ""7260e8bed20c1e28afc714c8cbafe7faf0172df5a4b913714fdc68da2a4f3b2f"", ""best_epoch"": 26, ""best_validation_loss"": 0.46538397669792175, ""patience"": 6, ""validation_samples"": 871}"
