object_id,object_type,task,fold,model,horizon_step,fit_start,fit_end,row_count,config_hash,state_hash,details
training_p7_standardizer,training_standardizer,168h_6h,,all,,2014-05-01T00:00:00,2015-01-11T11:00:00,6132,82cbb71d4e1d7bb8aa472ba64fd09f78fa2da2a0b811fc37ef73de8f28b2130e,dfb8f894e489262a13e17c37b6d8ddbac23729797b44748e5de9608d15f38aa4,"{""columns"": [""NO2"", ""CO"", ""O3"", ""SO2"", ""temperature"", ""pressure_hPa_fixed"", ""humidity_clean""], ""ddof"": 0, ""fit_split"": ""train"", ""task_config_hash"": ""57ef8a9b69c7de2f764f17b9c8611009881e0acb475920c7cf9f7ae9cba591e1""}"
training_scenario_thresholds,training_quantile_thresholds,168h_6h,,all,,2014-05-01T00:00:00,2015-01-11T11:00:00,6132,1e1cdbacb3438b40ecbcc57b283add0d637cf6093d4673a67d372fd0d8b06061,cdfb99cf1c51a5e4986dfdac51702e7d73aed0abff83b7a8cdd801ab38dd44ac,"{""decline_change_quantile"": 0.1, ""fit_split"": ""train"", ""level_quantile"": 0.9, ""rise_change_quantile"": 0.9, ""task_config_hash"": ""57ef8a9b69c7de2f764f17b9c8611009881e0acb475920c7cf9f7ae9cba591e1""}"
model_fit:F00:seed2060,training_model_fit,168h_6h,,F00,,2014-05-08T00:00:00,2014-05-10T15:00:00,64,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,be07f29462999f09703fd41aff6d5ccd125be3f53e8a0d94afe4963248f39203,"{""checkpoint_sha256"": ""ba5883868552077353837c9052e75ba858fa8596cd9a2392fc1df5eba2bb3f53"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""3f0298c8bbfb5226a36506a32cbc648e8d026fbf79ebdb81e22f402e9e3c3f00"", ""patchtst_final_loaded_state_sha256"": ""3f0298c8bbfb5226a36506a32cbc648e8d026fbf79ebdb81e22f402e9e3c3f00"", ""patchtst_initial_state_sha256"": ""53e5adb14f1640b2724a84a24964f7bc283c13ca894f69ddd1b123815b14cbc2"", ""source_f00_checkpoint_patchtst_sha256"": """", ""weight_decay"": 0.0001}"
early_stopping:F00:seed2060,validation_early_stopping_selector,168h_6h,,F00,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,384663ed3c1732c9ef69c786fa9e926a877b772b1021fe6b0d8ad26930b1e1d9,"{""best_epoch"": 1, ""best_validation_loss"": 0.8113735914230347, ""minimum_improvement"": 1e-07, ""patience"": 1, ""validation_samples"": 48}"
model_fit:F10:seed2060,training_model_fit,168h_6h,,F10,,2014-05-08T00:00:00,2014-05-10T15:00:00,64,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,0f13c8b770bdd84003be0e893c9a02284ad8cdc9b532b6553ce39ad7e5a7f0f9,"{""checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""3f0298c8bbfb5226a36506a32cbc648e8d026fbf79ebdb81e22f402e9e3c3f00"", ""patchtst_final_loaded_state_sha256"": ""3f0298c8bbfb5226a36506a32cbc648e8d026fbf79ebdb81e22f402e9e3c3f00"", ""patchtst_initial_state_sha256"": ""3f0298c8bbfb5226a36506a32cbc648e8d026fbf79ebdb81e22f402e9e3c3f00"", ""source_f00_checkpoint_patchtst_sha256"": ""3f0298c8bbfb5226a36506a32cbc648e8d026fbf79ebdb81e22f402e9e3c3f00"", ""weight_decay"": 0.0001}"
early_stopping:F10:seed2060,validation_early_stopping_selector,168h_6h,,F10,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,8e5056d227b97399ff3598465edce4f77e46289d19c17d38cac50348d8ef852d,"{""best_epoch"": 1, ""best_validation_loss"": 0.8110173344612122, ""minimum_improvement"": 1e-07, ""patience"": 1, ""validation_samples"": 48}"
model_fit:F01:seed2060,training_model_fit,168h_6h,,F01,,2014-05-08T00:00:00,2014-05-10T15:00:00,64,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,1bdada51164e6f4792c585ad4903fbbad3fd246edbe3adf2b1f17d9c840197f8,"{""base_checkpoint_sha256"": ""ba5883868552077353837c9052e75ba858fa8596cd9a2392fc1df5eba2bb3f53"", ""checkpoint_sha256"": ""1f285c454d05b21cf5c199a3d50b831eec7493e01ea5406b91b825208b5b504c"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F01:seed2060,validation_early_stopping_selector,168h_6h,,F01,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,88f5e2a07fb3a9c1872aafdcf74b64a44ffbdb05d602d26a48415c091a9610e0,"{""base_checkpoint_sha256"": ""ba5883868552077353837c9052e75ba858fa8596cd9a2392fc1df5eba2bb3f53"", ""best_epoch"": 1, ""best_validation_loss"": 0.8113497495651245, ""patience"": 1, ""validation_samples"": 48}"
model_fit:F11:seed2060,training_model_fit,168h_6h,,F11,,2014-05-08T00:00:00,2014-05-10T15:00:00,64,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,f2a508b83dab1acd8c01bd5eac3ecb1af7f6136dc7cf396640914ee5ad1631ce,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""checkpoint_sha256"": ""1fc5c849305a21b60c032b0b929bf87160100b11fdd6db93197d8c41bc27f80f"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F11:seed2060,validation_early_stopping_selector,168h_6h,,F11,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,8354670c910ba8dc99c29f84a200d38e75787fa38a96fb25ab0544e7f776106a,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""best_epoch"": 1, ""best_validation_loss"": 0.8109936118125916, ""patience"": 1, ""validation_samples"": 48}"
model_fit:B1:seed2060,training_model_fit,168h_6h,,B1,,2014-05-08T00:00:00,2014-05-10T15:00:00,64,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,0ca4e6ee095617939b32ec0820fa5db955d84faafd1c140f79a4b47f6e33bc30,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""checkpoint_sha256"": ""b1744319581d037cd20ab041b6943b395b0f3a7345cc8e9b3d577d3a163fece6"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B1:seed2060,validation_early_stopping_selector,168h_6h,,B1,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,a00360afad36cb67cfa89bdeea8c6a9c07a0102ee59e170ec1a54eedeef5b1b8,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""best_epoch"": 1, ""best_validation_loss"": 0.8109930157661438, ""patience"": 1, ""validation_samples"": 48}"
model_fit:B2:seed2060,training_model_fit,168h_6h,,B2,,2014-05-08T00:00:00,2014-05-10T15:00:00,64,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,7c3543cd5e02ef01d9c3aacfaedc68e4ccc1edf158f1e9e102d5cbe7bec92fee,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""checkpoint_sha256"": ""1ef555bae6c0906d67dfc9ca7a69dad000a76f23c6da7b43bbdfb9a3ab513c4d"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B2:seed2060,validation_early_stopping_selector,168h_6h,,B2,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,8354670c910ba8dc99c29f84a200d38e75787fa38a96fb25ab0544e7f776106a,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""best_epoch"": 1, ""best_validation_loss"": 0.8109936118125916, ""patience"": 1, ""validation_samples"": 48}"
model_fit:B_flat:seed2060,training_model_fit,168h_6h,,B_flat,,2014-05-08T00:00:00,2014-05-10T15:00:00,64,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,284052908eea9d22b8fa6c0d4c6ff27ab0988fa3f42a49a486a058e2b91c1675,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""checkpoint_sha256"": ""227babb433bbd34896280cda6a3a7e17fcd0b455db3071d47bd3ba55e1fd014e"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B_flat:seed2060,validation_early_stopping_selector,168h_6h,,B_flat,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,e6ff8b8885eb9e2cb3c4f4370164ab17c63e2c71b572a5edc9002e6a512f9d04,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""best_epoch"": 1, ""best_validation_loss"": 0.8110059499740601, ""patience"": 1, ""validation_samples"": 48}"
model_fit:B3:seed2060,training_model_fit,168h_6h,,B3,,2014-05-08T00:00:00,2014-05-10T15:00:00,64,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,3d4f103938ae1e38669f8acb024ea4929e549d90e00fb573e206833d1ff0e3d9,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""checkpoint_sha256"": ""a785be64118938e2e91b4a7a541810c0dc2aa30304347fa5f7047784c6f7270c"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B3:seed2060,validation_early_stopping_selector,168h_6h,,B3,,2015-01-11T12:00:00,2015-01-13T11:00:00,48,b777fe02efcc7e55c38a549e801a7023b7b0b07ee90b4a3faa9391d1bc000f05,3602d42e875aaa38d72026d621a0327d5bb204df1d8e82a6415313dbd81d42bf,"{""base_checkpoint_sha256"": ""cc3ba20f6e63c1be354311f2f60cb0676a275aca1093a3f737958b7957355012"", ""best_epoch"": 1, ""best_validation_loss"": 0.8110021352767944, ""patience"": 1, ""validation_samples"": 48}"
