object_id,object_type,task,fold,model,horizon_step,fit_start,fit_end,row_count,config_hash,state_hash,details
training_p7_standardizer,training_standardizer,24h_1h,,all,,2014-05-01T00:00:00,2015-01-11T11:00:00,6132,f7763399b2d800741178b21253e23a2e85b8706f6abe92ee5ef22496d4d3524c,dfb8f894e489262a13e17c37b6d8ddbac23729797b44748e5de9608d15f38aa4,"{""columns"": [""NO2"", ""CO"", ""O3"", ""SO2"", ""temperature"", ""pressure_hPa_fixed"", ""humidity_clean""], ""ddof"": 0, ""fit_split"": ""train"", ""task_config_hash"": ""0704cb5fbfdae439d11f3ca9d23613d13809fa505f01b02c8cade831770adac9""}"
training_scenario_thresholds,training_quantile_thresholds,24h_1h,,all,,2014-05-01T00:00:00,2015-01-11T11:00:00,6132,88f9c2d3ae4f589a82cabf22e44acca0d3fadb4dae3084cb7b303eccd0ca475b,cdfb99cf1c51a5e4986dfdac51702e7d73aed0abff83b7a8cdd801ab38dd44ac,"{""decline_change_quantile"": 0.1, ""fit_split"": ""train"", ""level_quantile"": 0.9, ""rise_change_quantile"": 0.9, ""task_config_hash"": ""0704cb5fbfdae439d11f3ca9d23613d13809fa505f01b02c8cade831770adac9""}"
model_fit:F00:seed2060,training_model_fit,24h_1h,,F00,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,54d7e46398e60bd227dbb392d7cfd76a143b9f0d58b245b24a856c595896f574,"{""checkpoint_sha256"": ""750151c271705b182ac3dcb3bf6f512e8d6d51ab95678b56b917770f18c0c1e2"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b"", ""patchtst_final_loaded_state_sha256"": ""a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b"", ""patchtst_initial_state_sha256"": ""950ff590321b23a23363c5a64812c5c9059cb918c00244f9d7ccda61befa80ae"", ""source_f00_checkpoint_patchtst_sha256"": """", ""weight_decay"": 0.0001}"
early_stopping:F00:seed2060,validation_early_stopping_selector,24h_1h,,F00,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,47e9a7e6627495af031018b91835fb885bf45c05bb93fc7fb4483e95ffaa3387,"{""best_epoch"": 26, ""best_validation_loss"": 0.10484232008457184, ""minimum_improvement"": 1e-07, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F10:seed2060,training_model_fit,24h_1h,,F10,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,27011f47793fb0e7bbc77b0f9b13f85eab402d8d62a610f9dc824d70bea1f1e2,"{""checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b"", ""patchtst_final_loaded_state_sha256"": ""a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b"", ""patchtst_initial_state_sha256"": ""a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b"", ""source_f00_checkpoint_patchtst_sha256"": ""a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b"", ""weight_decay"": 0.0001}"
early_stopping:F10:seed2060,validation_early_stopping_selector,24h_1h,,F10,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,af33793922182ba61ccabe4b4812bbdb0046143209d3ec695b549cd7c2ea8d88,"{""best_epoch"": 39, ""best_validation_loss"": 0.09563901275396347, ""minimum_improvement"": 1e-07, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F01:seed2060,training_model_fit,24h_1h,,F01,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,695434ef43c2e203a8664eef17ffb89f1b17942888219bf13307fab8fc83c377,"{""base_checkpoint_sha256"": ""750151c271705b182ac3dcb3bf6f512e8d6d51ab95678b56b917770f18c0c1e2"", ""checkpoint_sha256"": ""16be2b0ce615ecce7dd85dfbcf2ebf3c407dabfc4e116f25e8592323a13150c7"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F01:seed2060,validation_early_stopping_selector,24h_1h,,F01,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,b0a6e04f60a4603a46f5239736cc24189482920103f34c7f41fb21f2a5e6d65c,"{""base_checkpoint_sha256"": ""750151c271705b182ac3dcb3bf6f512e8d6d51ab95678b56b917770f18c0c1e2"", ""best_epoch"": 28, ""best_validation_loss"": 0.10185381025075912, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F11:seed2060,training_model_fit,24h_1h,,F11,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,e5dc6a6e3b0acb039b66176e36a8994c596ecd2b282f2b1a73482bc59e0b529a,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""checkpoint_sha256"": ""e0f32a727e2651631704cde5334307f8a39458cf6bf4405918f76a1a13544ea4"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F11:seed2060,validation_early_stopping_selector,24h_1h,,F11,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,0f8d4f72faba0d604647abedf61fef38df42b7d18f28deb1215c4a6a7fd236b8,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""best_epoch"": 26, ""best_validation_loss"": 0.09473269432783127, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B1:seed2060,training_model_fit,24h_1h,,B1,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,dd4d59fa718604577bc0539840abd3152b0323ba883c0a45889c92fa4fd6fbd1,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""checkpoint_sha256"": ""38d437e7045b309083dd1a9b6c08bc82f6542b8de1d394bb1df75409c6c2d016"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B1:seed2060,validation_early_stopping_selector,24h_1h,,B1,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,a6c93c259b64ed7751437788570b73e11b50ad4b13e55ed204e99424dec74e6a,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""best_epoch"": 26, ""best_validation_loss"": 0.09492842853069305, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B2:seed2060,training_model_fit,24h_1h,,B2,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,450d78b31a4194334f29a6b0406b04793c50b0f319a9b2ea732c278f905b7643,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""checkpoint_sha256"": ""a46f48accb2a311066f803449a52163a4376c27945f824ef7936d645ece9d887"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B2:seed2060,validation_early_stopping_selector,24h_1h,,B2,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,a88b485c2e0457ef7cada274b9c02faa1df791554f73e1b8c595c5918d131d7e,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""best_epoch"": 27, ""best_validation_loss"": 0.09346793591976166, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B_flat:seed2060,training_model_fit,24h_1h,,B_flat,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,b7c58e45561e75c4735a654ef95c828ba19e8699a478379d2be4ebbc3d344eac,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""checkpoint_sha256"": ""cf4ffad8eb6d7a0cec00f64041a418a387662de244172ba5076e2649742f0a4e"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B_flat:seed2060,validation_early_stopping_selector,24h_1h,,B_flat,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,d53d27542cb3ceeb31f6e01b2f72014c487f2f258745945d09921a1643e9d74c,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""best_epoch"": 38, ""best_validation_loss"": 0.09264922142028809, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B3:seed2060,training_model_fit,24h_1h,,B3,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,303ffea6eb2f19c6adb4029f3fcf74a03345f7c70eac017e218bce8f5710eb69,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""checkpoint_sha256"": ""a26a4e1e7c448942c6b1f43cbd1eac69c6c78a7db0ce6029e68daa082fd9951b"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B3:seed2060,validation_early_stopping_selector,24h_1h,,B3,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,50d3e9a11ce1fdb41dc4302efe2da46a6614140e199aaeb78d925aac9711ac13,"{""base_checkpoint_sha256"": ""ffa8b5f08dd0e9734d771c477432fbba947997037ae9b67c1f969809b6dcea5f"", ""best_epoch"": 1, ""best_validation_loss"": 0.09566806256771088, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F00:seed2061,training_model_fit,24h_1h,,F00,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,4e18ab7e0a578b6bc993930d06af153ab76de0f4f78860b06d1680f777536603,"{""checkpoint_sha256"": ""61fd7d59930b62315eae3695a9157915a487d53f19748205e42daad8e0a8d038"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""942e99b783c0dea31bf87f1b5af4a909b8ecf687bc378566ee605ebcaad79041"", ""patchtst_final_loaded_state_sha256"": ""942e99b783c0dea31bf87f1b5af4a909b8ecf687bc378566ee605ebcaad79041"", ""patchtst_initial_state_sha256"": ""28ced39cdacb57e0c6eea1eb3cc6b58ba1ece85a2525db11ca51683a574934bc"", ""source_f00_checkpoint_patchtst_sha256"": """", ""weight_decay"": 0.0001}"
early_stopping:F00:seed2061,validation_early_stopping_selector,24h_1h,,F00,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,c03da7cedd154e65e24ece7de703ba748d23503266c53978d1dbfe6de378f223,"{""best_epoch"": 32, ""best_validation_loss"": 0.10404188185930252, ""minimum_improvement"": 1e-07, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F10:seed2061,training_model_fit,24h_1h,,F10,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,e13e9c0826599d83d289ca2761e700afc0c9f109faca66e0bf6b7335fd71545a,"{""checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""942e99b783c0dea31bf87f1b5af4a909b8ecf687bc378566ee605ebcaad79041"", ""patchtst_final_loaded_state_sha256"": ""942e99b783c0dea31bf87f1b5af4a909b8ecf687bc378566ee605ebcaad79041"", ""patchtst_initial_state_sha256"": ""942e99b783c0dea31bf87f1b5af4a909b8ecf687bc378566ee605ebcaad79041"", ""source_f00_checkpoint_patchtst_sha256"": ""942e99b783c0dea31bf87f1b5af4a909b8ecf687bc378566ee605ebcaad79041"", ""weight_decay"": 0.0001}"
early_stopping:F10:seed2061,validation_early_stopping_selector,24h_1h,,F10,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,f332686b36cdab3f36b52bf3d8e7e7ff5d20a3be19a728bfb359c6f015303595,"{""best_epoch"": 10, ""best_validation_loss"": 0.09602341800928116, ""minimum_improvement"": 1e-07, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F01:seed2061,training_model_fit,24h_1h,,F01,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,b5cc2035320ca0312784263d9d9adf125997bd8bc7d4028ae332fcf0ff133a07,"{""base_checkpoint_sha256"": ""61fd7d59930b62315eae3695a9157915a487d53f19748205e42daad8e0a8d038"", ""checkpoint_sha256"": ""7aa93b70dcf7fbce8b9178113cd045a419981f5479a9bc5cab09cbf49650b756"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F01:seed2061,validation_early_stopping_selector,24h_1h,,F01,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,ebcd0bb5c8478cd161c85884242d10daa1b336a32393043f786003c6c52bc8d6,"{""base_checkpoint_sha256"": ""61fd7d59930b62315eae3695a9157915a487d53f19748205e42daad8e0a8d038"", ""best_epoch"": 24, ""best_validation_loss"": 0.1016785278916359, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F11:seed2061,training_model_fit,24h_1h,,F11,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,641acac5b8e6c4a9b86b53c097b93b56d2fc288da089fa3be9877c911ce539c2,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""checkpoint_sha256"": ""7572cc4904a1d758ab9757aec44cecc9090bf7b70354c1ec0347df46d8ea9cfa"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F11:seed2061,validation_early_stopping_selector,24h_1h,,F11,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,afc75128e68064d0d307986fdcc0963a839459b151031d38b5554bd97dcb2cab,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""best_epoch"": 36, ""best_validation_loss"": 0.09309481084346771, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B1:seed2061,training_model_fit,24h_1h,,B1,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,e7b2974a7b1419736919643baa94d80a07e67a6a26f62d4a36c934e6c6ff4a80,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""checkpoint_sha256"": ""6b2cd878dfdaca61f1c806cf145f52be5f412b6f910b29db0228564c957c92d2"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B1:seed2061,validation_early_stopping_selector,24h_1h,,B1,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,f56c5ec96e4925b1b4b2a135208fc84b6020dac4a247aa52e84f8893b0eda0dd,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""best_epoch"": 37, ""best_validation_loss"": 0.09494947642087936, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B2:seed2061,training_model_fit,24h_1h,,B2,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,c89035f5ec995aef1f56eb28c5921eafaeea5bd98a0716c8adefa133ea7cdb4e,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""checkpoint_sha256"": ""0b07e8a83c9796bcff55ce9d3eae744d3d3f23d4902dacfed365974ce21ba4e7"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B2:seed2061,validation_early_stopping_selector,24h_1h,,B2,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,2be53661977147ac539a183a1ddc407c50e7db0d795c1d51238334de45bca0f6,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""best_epoch"": 40, ""best_validation_loss"": 0.09308990836143494, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B_flat:seed2061,training_model_fit,24h_1h,,B_flat,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,d380523eee966cfb0023b665bc5edd08fe3e15fe17e87f8dec883439b572a8f9,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""checkpoint_sha256"": ""0c753d0f0490f364466df898af283bc73efb09deed09d69cc309bc7931beb6eb"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B_flat:seed2061,validation_early_stopping_selector,24h_1h,,B_flat,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,f8f2583b11c1b7b170a7467e47a6c7a880bfadb38f248359d819efe391fa1e39,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""best_epoch"": 39, ""best_validation_loss"": 0.09233517944812775, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B3:seed2061,training_model_fit,24h_1h,,B3,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,e173dcb75677feb345cbe50542302109c49e6d1eb7e686087d0ee3ed0cca2d35,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""checkpoint_sha256"": ""34a82781a9519b5c43aeb25720772f907978444e9a342d8c66ff0f3e752a6e63"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B3:seed2061,validation_early_stopping_selector,24h_1h,,B3,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,506e8e2fd2bfc72fd50163985dcae8d692f5a0dd659331520ea029b4555bd782,"{""base_checkpoint_sha256"": ""8d7d7b37bb7b2fc89b1e9a31f0ea6059a552f7ad2c5fb165196e296511048d6f"", ""best_epoch"": 1, ""best_validation_loss"": 0.09604176133871078, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F00:seed2062,training_model_fit,24h_1h,,F00,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,84d0c86123e53bfb3f040931393f0dc5b4dd3d9ea7848988c44d873a73278f55,"{""checkpoint_sha256"": ""fe62bf3aa78ce6ed30b67d8d9c73be00cfdbeb82e203025631d463589199ee7b"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825"", ""patchtst_final_loaded_state_sha256"": ""e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825"", ""patchtst_initial_state_sha256"": ""1946c6d06d35715b5a463808026e619cca6d2c656e303e85c1b6e859d4647d71"", ""source_f00_checkpoint_patchtst_sha256"": """", ""weight_decay"": 0.0001}"
early_stopping:F00:seed2062,validation_early_stopping_selector,24h_1h,,F00,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,ab78ef44b182e334a5c4e151ed603c5dcb564d2aa0476041c8d9bfcd110db157,"{""best_epoch"": 30, ""best_validation_loss"": 0.10130234062671661, ""minimum_improvement"": 1e-07, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F10:seed2062,training_model_fit,24h_1h,,F10,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,c14a8b027d91c7e556296544da9f137a0169bbc1e382f38c2f07814f96015007,"{""checkpoint_sha256"": ""ccc9c8335e7d9c6c8c6a25f81cfd0144355a82d7cb9d6517d48a597aae206054"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""patchtst_checkpoint_state_sha256"": ""e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825"", ""patchtst_final_loaded_state_sha256"": ""e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825"", ""patchtst_initial_state_sha256"": ""e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825"", ""source_f00_checkpoint_patchtst_sha256"": ""e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825"", ""weight_decay"": 0.0001}"
early_stopping:F10:seed2062,validation_early_stopping_selector,24h_1h,,F10,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,f67910ddec40ec4e339272e88767b6096b40913617705ac9380fbb40ec8c94f5,"{""best_epoch"": 39, ""best_validation_loss"": 0.09147791564464569, ""minimum_improvement"": 1e-07, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F01:seed2062,training_model_fit,24h_1h,,F01,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,802e801aec294c25d952fc721d599a780df109318553ebb8ec55a8a0f609e9f5,"{""base_checkpoint_sha256"": ""fe62bf3aa78ce6ed30b67d8d9c73be00cfdbeb82e203025631d463589199ee7b"", ""checkpoint_sha256"": ""219c601d939d92e6d3f4aa8d66f5715374065cdd026be1d0f197a49680c2d06c"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F01:seed2062,validation_early_stopping_selector,24h_1h,,F01,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,e036d4120790ef339ecaa7958296317cb6bada47a9eec8a4c170fd6ddacd23a6,"{""base_checkpoint_sha256"": ""fe62bf3aa78ce6ed30b67d8d9c73be00cfdbeb82e203025631d463589199ee7b"", ""best_epoch"": 37, ""best_validation_loss"": 0.0998583659529686, ""patience"": 8, ""validation_samples"": 876}"
model_fit:F11:seed2062,training_model_fit,24h_1h,,F11,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,3b1a875eef55053e7bdf35f7d683220bbf64334282b39628569178523f39bb8c,"{""base_checkpoint_sha256"": ""ccc9c8335e7d9c6c8c6a25f81cfd0144355a82d7cb9d6517d48a597aae206054"", ""checkpoint_sha256"": ""83de1bd77b8e6504ac7c2b6923cbfa92fe72b84cce24ae53ead9200696aca0fe"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:F11:seed2062,validation_early_stopping_selector,24h_1h,,F11,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,2710558bbe6180455f34b91f6217bc8c3bd3a33097588f569f5b2d62bbc7c58f,"{""base_checkpoint_sha256"": ""ccc9c8335e7d9c6c8c6a25f81cfd0144355a82d7cb9d6517d48a597aae206054"", ""best_epoch"": 32, ""best_validation_loss"": 0.09054426103830338, ""patience"": 8, ""validation_samples"": 876}"
model_fit:B1:seed2062,training_model_fit,24h_1h,,B1,,2014-05-02T00:00:00,2015-01-11T11:00:00,6108,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,68f3d5d7bdf6edd5d90400e697470231535d16fc0aa31ee15c13244f5f0b8bf5,"{""base_checkpoint_sha256"": ""ccc9c8335e7d9c6c8c6a25f81cfd0144355a82d7cb9d6517d48a597aae206054"", ""checkpoint_sha256"": ""2f3f10e4207fdc5614e27fcd152a15f12c9c5545d44408c166142c99455ba419"", ""learning_rate"": 0.001, ""loss"": ""MSE"", ""optimizer"": ""AdamW"", ""weight_decay"": 0.0001}"
early_stopping:B1:seed2062,validation_early_stopping_selector,24h_1h,,B1,,2015-01-11T12:00:00,2015-02-16T23:00:00,876,489cfd7760c3339c40841715d0d4ca9185361e62428441b7a7f6675a7341ff49,5e0fa254c554a1d39cfdccd6d401432fc735a54e9cd3a317a69d0abd17d4dc44,"{""base_checkpoint_sha256"": ""ccc9c8335e7d9c6c8c6a25f81cfd0144355a82d7cb9d6517d48a597aae206054"", ""best_epoch"": 8, ""best_validation_loss"": 0.09103980660438538, ""patience"": 8, ""validation_samples"": 876}"
